SystemComponentId,SystemSerdesId,LineComponentId,LineSerdesId,TraceLoss,ConnectionType,PolaritySwap
1,308,49,0,8.2,tx,Yes
1,304,49,0,7.26,rx,Yes
0,207,49,1,1.62,tx,Yes
0,200,49,1,1.89,rx,Yes
1,304,49,2,8.13,tx,No
1,308,49,2,7.58,rx,Yes
0,203,49,3,1.75,tx,No
0,204,49,3,2.08,rx,Yes
1,316,49,4,8.2,tx,Yes
1,312,49,4,7.52,rx,Yes
0,199,49,5,1.89,tx,Yes
0,192,49,5,1.86,rx,Yes
1,312,49,6,8.13,tx,No
1,316,49,6,7.84,rx,Yes
0,195,49,7,2.03,tx,No
0,196,49,7,2.04,rx,Yes
1,293,50,0,6.92,tx,No
1,288,50,0,6.14,rx,Yes
0,220,50,1,2.25,tx,No
0,216,50,1,2.52,rx,Yes
1,289,50,2,7.01,tx,No
1,292,50,2,6.19,rx,No
0,216,50,3,2.34,tx,Yes
0,220,50,3,2.48,rx,No
1,301,50,4,7.0,tx,No
1,296,50,4,6.42,rx,Yes
0,212,50,5,2.69,tx,Yes
0,208,50,5,2.5,rx,Yes
1,297,50,6,7.12,tx,Yes
1,300,50,6,6.75,rx,Yes
0,208,50,7,2.74,tx,Yes
0,212,50,7,2.69,rx,Yes
1,309,51,0,6.38,tx,No
1,305,51,0,5.65,rx,Yes
0,204,51,1,3.53,tx,Yes
0,201,51,1,3.63,rx,Yes
1,305,51,2,6.5,tx,Yes
1,309,51,2,5.74,rx,No
0,200,51,3,3.57,tx,No
0,205,51,3,3.63,rx,No
1,317,51,4,6.34,tx,No
1,313,51,4,5.9,rx,Yes
0,196,51,5,3.77,tx,Yes
0,193,51,5,3.6,rx,Yes
1,313,51,6,6.47,tx,Yes
1,317,51,6,6.0,rx,No
0,192,51,7,3.81,tx,No
0,197,51,7,3.6,rx,No
1,294,52,0,5.38,tx,Yes
1,289,52,0,4.4,rx,Yes
0,221,52,1,3.86,tx,No
0,217,52,1,4.14,rx,Yes
1,290,52,2,5.47,tx,Yes
1,293,52,2,4.45,rx,No
0,217,52,3,4.1,tx,No
0,221,52,3,4.1,rx,No
1,302,52,4,5.39,tx,No
1,297,52,4,4.8,rx,Yes
0,213,52,5,4.23,tx,No
0,209,52,5,4.24,rx,Yes
1,298,52,6,5.3,tx,No
1,301,52,6,4.91,rx,No
0,209,52,7,4.49,tx,Yes
0,213,52,7,4.24,rx,No
1,310,53,0,4.77,tx,No
1,306,53,0,4.02,rx,Yes
0,205,53,1,5.07,tx,No
0,202,53,1,5.38,rx,Yes
1,306,53,2,4.69,tx,No
1,310,53,2,4.13,rx,No
0,201,53,3,5.33,tx,Yes
0,206,53,3,5.36,rx,No
1,318,53,4,4.74,tx,No
1,314,53,4,4.26,rx,Yes
0,197,53,5,5.31,tx,No
0,194,53,5,5.34,rx,Yes
1,314,53,6,4.65,tx,No
1,318,53,6,4.38,rx,No
0,193,53,7,5.57,tx,Yes
0,198,53,7,5.32,rx,No
1,295,54,0,3.76,tx,No
1,290,54,0,2.92,rx,No
0,222,54,1,5.66,tx,Yes
0,218,54,1,6.04,rx,No
1,291,54,2,3.73,tx,Yes
1,294,54,2,2.71,rx,No
0,218,54,3,5.88,tx,Yes
0,222,54,3,5.69,rx,No
1,303,54,4,3.58,tx,Yes
1,298,54,4,3.18,rx,Yes
0,214,54,5,5.97,tx,No
0,210,54,5,5.98,rx,Yes
1,299,54,6,3.57,tx,No
1,302,54,6,3.3,rx,No
0,210,54,7,6.01,tx,No
0,214,54,7,5.97,rx,No
1,311,55,0,2.95,tx,Yes
1,307,55,0,2.41,rx,No
0,206,55,1,6.79,tx,No
0,203,55,1,7.13,rx,No
1,307,55,2,2.94,tx,No
1,311,55,2,2.3,rx,No
0,202,55,3,6.84,tx,No
0,207,55,3,6.91,rx,No
1,319,55,4,2.92,tx,Yes
1,315,55,4,2.66,rx,No
0,198,55,5,7.04,tx,No
0,195,55,5,7.1,rx,No
1,315,55,6,2.91,tx,No
1,319,55,6,2.57,rx,No
0,194,55,7,7.09,tx,No
0,199,55,7,6.86,rx,No
1,292,56,0,1.84,tx,No
1,291,56,0,1.18,rx,Yes
0,223,56,1,7.41,tx,No
0,219,56,1,7.64,rx,Yes
1,288,56,2,1.84,tx,Yes
1,295,56,2,1.23,rx,Yes
0,219,56,3,7.54,tx,Yes
0,223,56,3,7.59,rx,Yes
1,300,56,4,2.05,tx,Yes
1,299,56,4,1.56,rx,No
0,215,56,5,7.53,tx,Yes
0,211,56,5,7.74,rx,No
1,296,56,6,1.97,tx,Yes
1,303,56,6,1.49,rx,No
0,211,56,7,7.67,tx,No
0,215,56,7,7.51,rx,No
1,276,57,0,7.49,tx,No
1,276,57,0,7.36,rx,No
0,237,57,1,0.99,tx,No
0,236,57,1,2.04,rx,No
1,278,57,2,7.42,tx,No
1,278,57,2,7.41,rx,Yes
0,239,57,3,1.05,tx,No
0,238,57,3,1.91,rx,Yes
1,280,57,4,7.53,tx,No
1,280,57,4,7.33,rx,No
0,225,57,5,1.28,tx,Yes
0,224,57,5,1.72,rx,No
1,282,57,6,7.46,tx,Yes
1,282,57,6,7.4,rx,No
0,227,57,7,1.36,tx,No
0,226,57,7,1.65,rx,No
1,261,58,0,6.56,tx,No
1,260,58,0,6.51,rx,No
0,252,58,1,1.86,tx,No
0,252,58,1,2.93,rx,No
1,263,58,2,6.49,tx,No
1,262,58,2,6.56,rx,Yes
0,254,58,3,1.93,tx,No
0,254,58,3,2.79,rx,Yes
1,265,58,4,6.56,tx,Yes
1,264,58,4,6.47,rx,No
0,240,58,5,2.17,tx,No
0,240,58,5,2.59,rx,No
1,267,58,6,6.49,tx,No
1,266,58,6,6.54,rx,No
0,242,58,7,2.23,tx,Yes
0,242,58,7,2.52,rx,No
1,277,59,0,5.69,tx,No
1,277,59,0,5.6,rx,Yes
0,236,59,1,2.71,tx,No
0,237,59,1,3.59,rx,Yes
1,279,59,2,5.62,tx,No
1,279,59,2,5.64,rx,No
0,238,59,3,2.78,tx,No
0,239,59,3,3.54,rx,No
1,281,59,4,5.7,tx,Yes
1,281,59,4,5.56,rx,No
0,224,59,5,3.02,tx,No
0,225,59,5,3.31,rx,No
1,283,59,6,5.64,tx,No
1,283,59,6,5.68,rx,Yes
0,226,59,7,3.09,tx,Yes
0,227,59,7,3.25,rx,Yes
1,260,60,0,4.98,tx,No
1,261,60,0,4.74,rx,Yes
0,253,60,1,3.47,tx,No
0,253,60,1,4.47,rx,Yes
1,262,60,2,4.91,tx,No
1,263,60,2,4.77,rx,No
0,255,60,3,3.53,tx,No
0,255,60,3,4.4,rx,No
1,264,60,4,5.01,tx,No
1,265,60,4,4.69,rx,No
0,241,60,5,3.75,tx,Yes
0,241,60,5,4.17,rx,No
1,266,60,6,4.94,tx,Yes
1,267,60,6,4.8,rx,Yes
0,243,60,7,3.81,tx,No
0,243,60,7,4.1,rx,Yes
1,284,61,0,4.27,tx,No
1,284,61,0,3.88,rx,Yes
0,229,61,1,4.46,tx,Yes
0,228,61,1,5.22,rx,No
1,286,61,2,4.2,tx,Yes
1,286,61,2,3.94,rx,Yes
0,231,61,3,4.53,tx,No
0,230,61,3,5.14,rx,No
1,272,61,4,3.95,tx,No
1,272,61,4,4.14,rx,Yes
0,233,61,5,4.46,tx,No
0,232,61,5,5.25,rx,No
1,274,61,6,3.89,tx,No
1,274,61,6,4.21,rx,No
0,235,61,7,4.54,tx,No
0,234,61,7,5.19,rx,Yes
1,269,62,0,3.37,tx,Yes
1,268,62,0,3.02,rx,Yes
0,244,62,1,5.42,tx,No
0,244,62,1,6.1,rx,No
1,271,62,2,3.29,tx,No
1,270,62,2,3.08,rx,Yes
0,246,62,3,5.47,tx,Yes
0,246,62,3,6.02,rx,No
1,257,62,4,3.06,tx,No
1,256,62,4,3.27,rx,Yes
0,248,62,5,5.37,tx,No
0,248,62,5,6.13,rx,No
1,259,62,6,2.99,tx,No
1,258,62,6,3.33,rx,No
0,250,62,7,5.43,tx,No
0,250,62,7,6.06,rx,Yes
1,285,63,0,2.49,tx,Yes
1,285,63,0,2.09,rx,No
0,228,63,1,6.25,tx,No
0,229,63,1,6.8,rx,No
1,287,63,2,2.43,tx,No
1,287,63,2,2.16,rx,Yes
0,230,63,3,6.31,tx,Yes
0,231,63,3,6.74,rx,Yes
1,273,63,4,2.21,tx,No
1,273,63,4,2.38,rx,Yes
0,232,63,5,6.21,tx,No
0,233,63,5,6.82,rx,Yes
1,275,63,6,2.16,tx,No
1,275,63,6,2.45,rx,No
0,234,63,7,6.29,tx,No
0,235,63,7,6.76,rx,No
1,268,64,0,1.81,tx,No
1,269,64,0,1.24,rx,No
0,245,64,1,7.0,tx,Yes
0,245,64,1,7.68,rx,No
1,270,64,2,1.73,tx,Yes
1,271,64,2,1.3,rx,Yes
0,247,64,3,7.07,tx,No
0,247,64,3,7.6,rx,Yes
1,256,64,4,1.48,tx,No
1,257,64,4,1.51,rx,Yes
0,249,64,5,7.0,tx,No
0,249,64,5,7.68,rx,Yes
1,258,64,6,1.4,tx,No
1,259,64,6,1.58,rx,No
0,251,64,7,7.07,tx,No
0,251,64,7,7.61,rx,No
1,250,65,0,7.5,tx,Yes
1,250,65,0,7.33,rx,No
0,259,65,1,0.97,tx,Yes
0,258,65,1,2.01,rx,No
1,248,65,2,7.43,tx,Yes
1,248,65,2,7.47,rx,Yes
0,257,65,3,1.04,tx,Yes
0,256,65,3,1.96,rx,Yes
1,246,65,4,7.53,tx,No
1,246,65,4,7.37,rx,Yes
0,271,65,5,1.26,tx,Yes
0,270,65,5,1.71,rx,Yes
1,244,65,6,7.46,tx,Yes
1,244,65,6,7.44,rx,Yes
0,269,65,7,1.34,tx,No
0,268,65,7,1.65,rx,Yes
1,235,66,0,6.58,tx,Yes
1,234,66,0,6.45,rx,No
0,274,66,1,1.85,tx,Yes
0,274,66,1,2.87,rx,No
1,233,66,2,6.5,tx,Yes
1,232,66,2,6.58,rx,Yes
0,272,66,3,1.92,tx,Yes
0,272,66,3,2.81,rx,Yes
1,231,66,4,6.57,tx,Yes
1,230,66,4,6.48,rx,Yes
0,286,66,5,2.17,tx,No
0,286,66,5,2.56,rx,Yes
1,229,66,6,6.5,tx,No
1,228,66,6,6.56,rx,Yes
0,284,66,7,2.25,tx,Yes
0,284,66,7,2.5,rx,Yes
1,251,67,0,5.7,tx,Yes
1,251,67,0,5.59,rx,Yes
0,258,67,1,2.73,tx,Yes
0,259,67,1,3.58,rx,Yes
1,249,67,2,5.63,tx,Yes
1,249,67,2,5.65,rx,No
0,256,67,3,2.8,tx,Yes
0,257,67,3,3.55,rx,No
1,247,67,4,5.71,tx,Yes
1,247,67,4,5.58,rx,No
0,270,67,5,3.06,tx,No
0,271,67,5,3.33,rx,No
1,245,67,6,5.65,tx,No
1,245,67,6,5.66,rx,Yes
0,268,67,7,3.13,tx,Yes
0,269,67,7,3.22,rx,Yes
1,234,68,0,4.97,tx,Yes
1,235,68,0,4.73,rx,Yes
0,275,68,1,3.46,tx,Yes
0,275,68,1,4.46,rx,Yes
1,232,68,2,4.9,tx,Yes
1,233,68,2,4.78,rx,No
0,273,68,3,3.52,tx,Yes
0,273,68,3,4.42,rx,No
1,230,68,4,4.96,tx,No
1,231,68,4,4.71,rx,No
0,287,68,5,3.73,tx,Yes
0,287,68,5,4.19,rx,No
1,228,68,6,4.9,tx,Yes
1,229,68,6,4.77,rx,Yes
0,285,68,7,3.8,tx,No
0,285,68,7,4.08,rx,Yes
1,242,69,0,4.27,tx,No
1,242,69,0,3.85,rx,No
0,267,69,1,4.46,tx,Yes
0,266,69,1,5.21,rx,Yes
1,240,69,2,4.2,tx,Yes
1,240,69,2,3.92,rx,No
0,265,69,3,4.52,tx,No
0,264,69,3,5.15,rx,Yes
1,254,69,4,3.96,tx,Yes
1,254,69,4,4.13,rx,Yes
0,263,69,5,4.46,tx,Yes
0,262,69,5,5.24,rx,No
1,252,69,6,3.9,tx,Yes
1,252,69,6,4.2,rx,No
0,261,69,7,4.53,tx,Yes
0,260,69,7,5.18,rx,Yes
1,227,70,0,3.39,tx,Yes
1,226,70,0,2.99,rx,No
0,282,70,1,5.34,tx,No
0,282,70,1,6.07,rx,Yes
1,225,70,2,3.31,tx,No
1,224,70,2,3.05,rx,No
0,280,70,3,5.4,tx,Yes
0,280,70,3,6.0,rx,Yes
1,239,70,4,3.08,tx,Yes
1,238,70,4,3.26,rx,Yes
0,278,70,5,5.33,tx,Yes
0,278,70,5,6.09,rx,No
1,237,70,6,3.0,tx,Yes
1,236,70,6,3.32,rx,No
0,276,70,7,5.41,tx,Yes
0,276,70,7,6.03,rx,Yes
1,243,71,0,2.49,tx,Yes
1,243,71,0,2.07,rx,No
0,266,71,1,6.23,tx,No
0,267,71,1,6.82,rx,No
1,241,71,2,2.43,tx,No
1,241,71,2,2.14,rx,Yes
0,264,71,3,6.3,tx,Yes
0,265,71,3,6.75,rx,Yes
1,255,71,4,2.22,tx,Yes
1,255,71,4,2.37,rx,Yes
0,262,71,5,6.24,tx,Yes
0,263,71,5,6.83,rx,Yes
1,253,71,6,2.16,tx,Yes
1,253,71,6,2.44,rx,No
0,260,71,7,6.31,tx,Yes
0,261,71,7,6.77,rx,No
1,226,72,0,1.74,tx,No
1,227,72,0,1.22,rx,No
0,283,72,1,7.0,tx,Yes
0,283,72,1,7.7,rx,No
1,224,72,2,1.67,tx,Yes
1,225,72,2,1.28,rx,Yes
0,281,72,3,7.07,tx,No
0,281,72,3,7.62,rx,Yes
1,238,72,4,1.47,tx,Yes
1,239,72,4,1.5,rx,Yes
0,279,72,5,6.99,tx,Yes
0,279,72,5,7.69,rx,Yes
1,236,72,6,1.39,tx,Yes
1,237,72,6,1.57,rx,No
0,277,72,7,7.07,tx,Yes
0,277,72,7,7.62,rx,No
1,208,73,0,8.1,tx,No
1,212,73,0,7.36,rx,No
0,299,73,1,1.45,tx,Yes
0,300,73,1,2.01,rx,No
1,212,73,2,8.05,tx,No
1,208,73,2,7.17,rx,No
0,303,73,3,1.46,tx,No
0,296,73,3,1.68,rx,No
1,216,73,4,7.71,tx,No
1,220,73,4,7.16,rx,Yes
0,291,73,5,1.61,tx,No
0,292,73,5,1.52,rx,Yes
1,220,73,6,7.59,tx,Yes
1,216,73,6,7.21,rx,No
0,295,73,7,1.63,tx,Yes
0,288,73,7,1.46,rx,No
1,193,74,0,7.54,tx,No
1,196,74,0,6.72,rx,No
0,312,74,1,2.7,tx,Yes
0,316,74,1,3.1,rx,No
1,197,74,2,7.27,tx,Yes
1,192,74,2,6.53,rx,No
0,316,74,3,2.78,tx,No
0,312,74,3,2.77,rx,No
1,201,74,4,7.29,tx,No
1,204,74,4,6.75,rx,No
0,304,74,5,2.73,tx,Yes
0,308,74,5,2.85,rx,No
1,205,74,6,7.03,tx,Yes
1,200,74,6,6.56,rx,No
0,308,74,7,2.81,tx,No
0,304,74,7,2.52,rx,No
1,209,75,0,6.46,tx,No
1,213,75,0,5.56,rx,Yes
0,296,75,1,3.35,tx,No
0,301,75,1,3.53,rx,Yes
1,213,75,2,6.2,tx,Yes
1,209,75,2,5.55,rx,No
0,300,75,3,3.43,tx,No
0,297,75,3,3.42,rx,No
1,217,75,4,6.07,tx,Yes
1,221,75,4,5.42,rx,Yes
0,288,75,5,3.23,tx,No
0,293,75,5,3.14,rx,Yes
1,221,75,6,5.83,tx,Yes
1,217,75,6,5.47,rx,No
0,292,75,7,3.27,tx,Yes
0,289,75,7,3.08,rx,No
1,194,76,0,5.72,tx,Yes
1,197,76,0,4.91,rx,Yes
0,313,76,1,4.44,tx,No
0,317,76,1,4.62,rx,Yes
1,198,76,2,5.66,tx,Yes
1,193,76,2,4.91,rx,No
0,317,76,3,4.32,tx,Yes
0,313,76,3,4.51,rx,No
1,202,76,4,5.47,tx,Yes
1,205,76,4,4.94,rx,Yes
0,305,76,5,4.48,tx,No
0,309,76,5,4.36,rx,Yes
1,206,76,6,5.41,tx,Yes
1,201,76,6,4.94,rx,No
0,309,76,7,4.35,tx,Yes
0,305,76,7,4.26,rx,No
1,210,77,0,4.64,tx,Yes
1,214,77,0,3.93,rx,Yes
0,297,77,1,5.09,tx,No
0,302,77,1,5.29,rx,Yes
1,214,77,2,4.58,tx,Yes
1,210,77,2,3.94,rx,No
0,301,77,3,4.97,tx,Yes
0,298,77,3,5.17,rx,No
1,218,77,4,4.53,tx,No
1,222,77,4,3.66,rx,Yes
0,289,77,5,4.98,tx,Yes
0,294,77,5,4.75,rx,Yes
1,222,77,6,4.29,tx,No
1,218,77,6,4.01,rx,Yes
0,293,77,7,4.89,tx,Yes
0,290,77,7,4.94,rx,Yes
1,195,78,0,3.97,tx,Yes
1,198,78,0,3.28,rx,Yes
0,314,78,1,6.0,tx,Yes
0,318,78,1,6.38,rx,Yes
1,199,78,2,3.84,tx,No
1,194,78,2,3.29,rx,No
0,318,78,3,6.07,tx,Yes
0,314,78,3,6.26,rx,No
1,203,78,4,3.72,tx,Yes
1,206,78,4,3.32,rx,Yes
0,306,78,5,6.03,tx,Yes
0,310,78,5,6.13,rx,Yes
1,207,78,6,3.6,tx,No
1,202,78,6,3.33,rx,No
0,310,78,7,6.1,tx,Yes
0,306,78,7,6.01,rx,No
1,211,79,0,2.89,tx,Yes
1,215,79,0,2.09,rx,Yes
0,298,79,1,6.64,tx,Yes
0,303,79,1,6.83,rx,Yes
1,215,79,2,2.77,tx,No
1,211,79,2,2.32,rx,Yes
0,302,79,3,6.71,tx,Yes
0,299,79,3,6.91,rx,Yes
1,219,79,4,2.77,tx,No
1,223,79,4,2.18,rx,No
0,290,79,5,6.8,tx,No
0,295,79,5,6.63,rx,No
1,223,79,6,2.68,tx,Yes
1,219,79,6,2.23,rx,No
0,294,79,7,6.69,tx,No
0,291,79,7,6.56,rx,No
1,192,80,0,2.41,tx,Yes
1,199,80,0,1.46,rx,Yes
0,315,80,1,7.56,tx,Yes
0,319,80,1,7.92,rx,Yes
1,196,80,2,2.35,tx,No
1,195,80,2,1.69,rx,Yes
0,319,80,3,7.58,tx,No
0,315,80,3,8.0,rx,Yes
1,200,80,4,2.15,tx,Yes
1,207,80,4,1.49,rx,Yes
0,307,80,5,7.6,tx,Yes
0,311,80,5,7.67,rx,Yes
1,204,80,6,2.09,tx,No
1,203,80,6,1.71,rx,Yes
0,311,80,7,7.62,tx,No
0,307,80,7,7.75,rx,Yes
1,176,81,0,8.32,tx,Yes
1,180,81,0,7.73,rx,No
0,331,81,1,1.67,tx,Yes
0,332,81,1,2.38,rx,No
1,180,81,2,8.27,tx,No
1,176,81,2,7.54,rx,No
0,335,81,3,1.68,tx,No
0,328,81,3,2.06,rx,No
1,184,81,4,8.05,tx,Yes
1,188,81,4,7.76,rx,No
0,323,81,5,1.69,tx,Yes
0,324,81,5,2.13,rx,No
1,188,81,6,8.0,tx,No
1,184,81,6,7.58,rx,No
0,327,81,7,1.7,tx,No
0,320,81,7,1.81,rx,No
1,161,82,0,7.98,tx,No
1,164,82,0,7.08,rx,No
0,344,82,1,3.14,tx,Yes
0,348,82,1,3.47,rx,No
1,165,82,2,7.72,tx,Yes
1,160,82,2,6.89,rx,No
0,348,82,3,3.22,tx,No
0,344,82,3,3.15,rx,No
1,169,82,4,7.74,tx,No
1,172,82,4,7.12,rx,No
0,336,82,5,3.17,tx,Yes
0,340,82,5,3.22,rx,No
1,173,82,6,7.48,tx,Yes
1,168,82,6,6.93,rx,No
0,340,82,7,3.26,tx,No
0,336,82,7,2.9,rx,No
1,177,83,0,6.91,tx,No
1,181,83,0,5.93,rx,Yes
0,328,83,1,3.79,tx,Yes
0,333,83,1,3.91,rx,Yes
1,181,83,2,6.48,tx,Yes
1,177,83,2,5.92,rx,No
0,332,83,3,3.71,tx,No
0,329,83,3,3.8,rx,No
1,185,83,4,6.5,tx,No
1,189,83,4,5.95,rx,Yes
0,320,83,5,3.67,tx,Yes
0,325,83,5,3.64,rx,Yes
1,189,83,6,6.24,tx,Yes
1,185,83,6,5.96,rx,No
0,324,83,7,3.75,tx,No
0,321,83,7,3.55,rx,No
1,162,84,0,6.16,tx,Yes
1,165,84,0,5.28,rx,Yes
0,345,84,1,4.88,tx,No
0,349,84,1,5.0,rx,Yes
1,166,84,2,6.1,tx,Yes
1,161,84,2,5.27,rx,No
0,349,84,3,4.76,tx,Yes
0,345,84,3,4.89,rx,No
1,170,84,4,5.92,tx,Yes
1,173,84,4,5.31,rx,Yes
0,337,84,5,4.92,tx,No
0,341,84,5,4.74,rx,Yes
1,174,84,6,5.86,tx,Yes
1,169,84,6,5.31,rx,No
0,341,84,7,4.8,tx,Yes
0,337,84,7,4.64,rx,No
1,178,85,0,5.09,tx,Yes
1,182,85,0,4.29,rx,Yes
0,329,85,1,5.53,tx,No
0,334,85,1,5.68,rx,Yes
1,182,85,2,4.86,tx,Yes
1,178,85,2,4.3,rx,No
0,333,85,3,5.25,tx,Yes
0,330,85,3,5.55,rx,No
1,186,85,4,4.68,tx,Yes
1,190,85,4,4.33,rx,Yes
0,321,85,5,5.42,tx,No
0,326,85,5,5.43,rx,Yes
1,190,85,6,4.62,tx,Yes
1,186,85,6,4.34,rx,No
0,325,85,7,5.29,tx,Yes
0,322,85,7,5.3,rx,No
1,163,86,0,4.41,tx,Yes
1,166,86,0,3.65,rx,Yes
0,346,86,1,6.44,tx,Yes
0,350,86,1,6.77,rx,Yes
1,167,86,2,4.29,tx,No
1,162,86,2,3.66,rx,No
0,350,86,3,6.51,tx,Yes
0,346,86,3,6.65,rx,No
1,171,86,4,4.17,tx,Yes
1,174,86,4,3.69,rx,Yes
0,338,86,5,6.48,tx,Yes
0,342,86,5,6.52,rx,Yes
1,175,86,6,4.05,tx,No
1,170,86,6,3.7,rx,No
0,342,86,7,6.55,tx,Yes
0,338,86,7,6.39,rx,No
1,179,87,0,3.34,tx,Yes
1,183,87,0,2.47,rx,Yes
0,330,87,1,7.09,tx,Yes
0,335,87,1,7.22,rx,Yes
1,183,87,2,3.05,tx,No
1,179,87,2,2.69,rx,Yes
0,334,87,3,7.0,tx,Yes
0,331,87,3,7.29,rx,Yes
1,187,87,4,2.93,tx,Yes
1,191,87,4,2.49,rx,Yes
0,322,87,5,6.96,tx,Yes
0,327,87,5,6.96,rx,Yes
1,191,87,6,2.8,tx,No
1,187,87,6,2.72,rx,Yes
0,326,87,7,7.04,tx,Yes
0,323,87,7,7.04,rx,Yes
1,160,88,0,2.63,tx,Yes
1,167,88,0,1.84,rx,Yes
0,347,88,1,7.79,tx,Yes
0,351,88,1,8.31,rx,Yes
1,164,88,2,2.56,tx,No
1,163,88,2,2.06,rx,Yes
0,351,88,3,7.79,tx,No
0,347,88,3,8.39,rx,Yes
1,168,88,4,2.35,tx,Yes
1,175,88,4,1.87,rx,Yes
0,339,88,5,7.8,tx,Yes
0,343,88,5,8.06,rx,Yes
1,172,88,6,2.29,tx,No
1,171,88,6,2.08,rx,Yes
0,343,88,7,7.81,tx,No
0,339,88,7,8.14,rx,Yes
1,144,89,0,8.74,tx,Yes
1,148,89,0,8.18,rx,No
0,363,89,1,2.15,tx,Yes
0,364,89,1,2.88,rx,No
1,148,89,2,8.68,tx,No
1,144,89,2,7.99,rx,No
0,367,89,3,2.15,tx,No
0,360,89,3,2.55,rx,No
1,152,89,4,8.46,tx,Yes
1,156,89,4,8.21,rx,No
0,355,89,5,2.15,tx,Yes
0,356,89,5,2.61,rx,No
1,156,89,6,8.4,tx,No
1,152,89,6,8.02,rx,No
0,359,89,7,2.16,tx,No
0,352,89,7,2.29,rx,No
1,129,90,0,8.29,tx,No
1,132,90,0,7.6,rx,No
0,376,90,1,3.48,tx,Yes
0,380,90,1,4.01,rx,No
1,133,90,2,8.03,tx,Yes
1,128,90,2,7.4,rx,No
0,380,90,3,3.55,tx,No
0,376,90,3,3.68,rx,No
1,137,90,4,8.04,tx,No
1,140,90,4,7.58,rx,No
0,368,90,5,3.49,tx,Yes
0,372,90,5,3.72,rx,No
1,141,90,6,7.79,tx,Yes
1,136,90,6,7.39,rx,No
0,372,90,7,3.57,tx,No
0,368,90,7,3.4,rx,No
1,145,91,0,7.22,tx,No
1,149,91,0,6.38,rx,Yes
0,360,91,1,4.11,tx,Yes
0,365,91,1,4.39,rx,Yes
1,149,91,2,6.96,tx,Yes
1,145,91,2,6.37,rx,No
0,364,91,3,4.18,tx,No
0,361,91,3,4.29,rx,No
1,153,91,4,6.98,tx,No
1,157,91,4,6.4,rx,Yes
0,352,91,5,4.13,tx,Yes
0,357,91,5,4.12,rx,Yes
1,157,91,6,6.72,tx,Yes
1,153,91,6,6.4,rx,No
0,356,91,7,4.21,tx,No
0,353,91,7,4.03,rx,No
1,130,92,0,6.47,tx,Yes
1,133,92,0,5.79,rx,Yes
0,377,92,1,5.22,tx,No
0,381,92,1,5.52,rx,Yes
1,134,92,2,6.41,tx,Yes
1,129,92,2,5.79,rx,No
0,381,92,3,5.09,tx,Yes
0,377,92,3,5.42,rx,No
1,138,92,4,6.22,tx,Yes
1,141,92,4,5.77,rx,Yes
0,369,92,5,5.24,tx,No
0,373,92,5,5.23,rx,Yes
1,142,92,6,6.17,tx,Yes
1,137,92,6,5.77,rx,No
0,373,92,7,5.11,tx,Yes
0,369,92,7,5.14,rx,No
1,146,93,0,5.4,tx,Yes
1,150,93,0,4.75,rx,Yes
0,361,93,1,5.85,tx,No
0,366,93,1,6.16,rx,Yes
1,150,93,2,5.34,tx,Yes
1,146,93,2,4.76,rx,No
0,365,93,3,5.72,tx,Yes
0,362,93,3,6.03,rx,No
1,154,93,4,5.16,tx,Yes
1,158,93,4,4.78,rx,Yes
0,353,93,5,5.88,tx,No
0,358,93,5,5.9,rx,Yes
1,158,93,6,5.1,tx,Yes
1,154,93,6,4.79,rx,No
0,357,93,7,5.75,tx,Yes
0,354,93,7,5.77,rx,No
1,131,94,0,4.72,tx,Yes
1,134,94,0,4.17,rx,Yes
0,378,94,1,6.77,tx,Yes
0,382,94,1,7.31,rx,Yes
1,135,94,2,4.59,tx,No
1,130,94,2,4.18,rx,No
0,382,94,3,6.84,tx,Yes
0,378,94,3,7.18,rx,No
1,139,94,4,4.47,tx,Yes
1,142,94,4,4.15,rx,Yes
0,370,94,5,6.79,tx,Yes
0,374,94,5,7.01,rx,Yes
1,143,94,6,4.36,tx,No
1,138,94,6,4.16,rx,No
0,374,94,7,6.86,tx,Yes
0,370,94,7,6.88,rx,No
1,147,95,0,3.64,tx,Yes
1,151,95,0,2.94,rx,Yes
0,362,95,1,7.4,tx,Yes
0,367,95,1,7.7,rx,Yes
1,151,95,2,3.53,tx,No
1,147,95,2,3.17,rx,Yes
0,366,95,3,7.47,tx,Yes
0,363,95,3,7.77,rx,Yes
1,155,95,4,3.41,tx,Yes
1,159,95,4,2.97,rx,Yes
0,354,95,5,7.43,tx,Yes
0,359,95,5,7.44,rx,Yes
1,159,95,6,3.29,tx,No
1,155,95,6,3.19,rx,Yes
0,358,95,7,7.5,tx,Yes
0,355,95,7,7.51,rx,Yes
1,128,96,0,3.02,tx,Yes
1,135,96,0,2.35,rx,Yes
0,379,96,1,8.22,tx,Yes
0,383,96,1,8.85,rx,Yes
1,132,96,2,2.96,tx,No
1,131,96,2,2.58,rx,Yes
0,383,96,3,8.23,tx,No
0,379,96,3,8.91,rx,Yes
1,136,96,4,2.74,tx,Yes
1,143,96,4,2.34,rx,Yes
0,371,96,5,8.23,tx,Yes
0,375,96,5,8.55,rx,Yes
1,140,96,6,2.69,tx,No
1,139,96,6,2.56,rx,Yes
0,375,96,7,8.23,tx,No
0,371,96,7,8.62,rx,Yes
1,116,97,0,9.17,tx,Yes
1,112,97,0,8.53,rx,No
0,399,97,1,2.6,tx,No
0,392,97,1,3.22,rx,No
1,112,97,2,9.03,tx,No
